Text,Label
"['yesterday', 'premier_moe', 'said', 'proof', 'vaccination', 'policy', 'created', 'two', 'classes_citizens', 'first', 'time', 'saskatchewan', 'history', 'four', 'year', 'ago', 'day', 'white', 'jury', 'acquitted', 'gerald', 'stanley', 'killing', 'molten', 'bolshie', 'premier', 'wake', 'justiceforcolten']",1
"['multiple', 'vaccination', 'childhood', 'note', 'wiener', 'paper']",1
"['federally_regulated', 'worker', 'including', 'truck_driver', 'face', 'couid', 'nineteen', 'vaccination', 'mandate', 'early', 'change', 'proposed', 'federal', 'government']",1
"['would', 'easier', 'van', 'booster', 'rate', 'higher', 'not', 'liked', 'requirement', 'show', 'proof', 'vaccination', 'felt', 'safer', 'going', 'pick', 'choose', 'place', 'based', 'whether', 'think', 'clientele', 'likely', 'valued', 'not', 'go', 'two', 'fin']",0
"['excellent', 'question', 'dan', 'york', 'show', 'answer', 'community', 'low', 'vaccination', 'rate', 'child', 'twentyfive', 'measure', 'vulnerability', 'infection', 'antibody', 'vulnerable', 'maybe', 'already', 'couid']",0
"['look', 'country', 'single_payer', 'health', 'care', 'system', 'rather', 'warped', 'hybrid', 'system', 'vaccination', 'rate', 'prevention', 'important', 'trying', 'blame', 'socially', 'responsible', 'medicine']",0
"['gavin', 'newsome', 'low', 'vaccination', 'rate', 'among', 'child', 'holding', 'school', 'mask', 'change']",1
"['specious', 'excuse', 'apart', 'absurdly', 'low', 'risk', 'level', 'untaxed', 'kid', 'omicron', 'spread', 'basically', 'regardless', 'vaccination', 'five', 'thirty', 'protection', 'stall', 'tactic', 'part', 'teachers_unions', 'point', 'word', 'cruel']",1
"['never', 'said', 'would', 'create', 'herd_immunity', 'said', 'would', 'prevent', 'collapse', 'hospital', 'system', 'excess', 'death', 'area', 'vaccination', 'high', 'proven', 'true', 'watch', 'straw_man', 'argument']",0
"['oscars_attendees', 'need', 'show', 'couid', 'nineteen', 'vaccination', 'proof']",1
"['country', 'ninety', 'adult', 'vaccination', 'rate', 'vaccine', 'restriction', 'correctly', 'interpreted', 'scapegoating', 'enemy', 'punishing']",1
"['brian', 'temple', 'infectious_disease', 'physician', 'aurora', 'medical', 'center', 'skosh', 'work', 'passionately', 'debunk', 'vaccination', 'mistrust', 'give', 'advice', 'wanting', 'go', 'health', 'care', 'offer', 'thought', 'black', 'history', 'learn']",1
"['research', 'twelve', 'country', 'including', 'u', 'indicates', 'coronavirus', 'invade', 'destroy', 'placenta', 'leading', 'stillbirth', 'pregnant_women', 'authority', 'believe', 'vaccination', 'help', 'prevent', 'case']",1
"['actually', 'good', 'idea', 'set', 'lock', 'screen', 'wallpaper', 'pic', 'ur', 'vaccination', 'card']",0
"['ask', 'trudeau', 'instead', 'health', 'emergency', 'measure', 'state', 'employee', 'trucker', 'vaccination', 'requirement', 'travel', 'freely', 'vaccination', 'madness', 'cost', 'conservative']",0
"['average', 'one', 'period', 'boost', 'immunity', 'not', 'apply', 'equally', 'everyone', 'people', 'need', 'likely', 'get', 'le', 'benefit', 'vaccination', 'immunity', 'wear', 'fairly', 'quickly', 'even', 'new', 'variant', 'get', 'much', 'better', 'defeating', 'immunity']",1
"['excellent', 'news', 'saskatchewan', 'business_owners', 'customer', 'business', 'still', 'require', 'proof', 'vaccination', 'employee', 'customer', 'without', 'fear', 'legal_action', 'spoil', 'cannoli']",1
"['know', 'something', 'deeper', 'going', 'pretty', 'much', 'looking', 'vaccination', 'rate', 'dancing', 'around', 'question', 'much', 'u', 'making', 'deeperissues', 'endmandatesnow', 'good', 'one']",0
"['got', 'shot', 'ten', 'month', 'ago', 'still', 'proof', 'vaccination', 'enough', 'need', 'negative_test']",0
"['proof', 'vaccination', 'negative_test', 'requirement', 'twin_cities', 'effective', 'immediately']",0
"['much', 'would', 'like', 'many', 'thybulle', 'alright', 'trade', 'not', 'great', 'depends', 'getting', 'injured', 'back', 'amp', 'whatever', 'happens', 'vaccination', 'mandate', 'term', 'irving']",0
"['city', 'arlington', 'requires', 'proof', 'vaccination', 'indoor', 'facility', 'unless', 'otherwise', 'exempt', 'along', 'identification', 'completed', 'couid', 'nineteen', 'screening']",1
"['think', 'group', 'definitively', 'established', 'either', 'criterion', 'met', 'inclusion', 'couid', 'nineteen', 'vaccine', 'required', 'vaccination', 'attend', 'public', 'school', 'washington', 'state', 'vaccine', 'not', 'prevent', 'disease']",0
"['man', 'pawn', 'freedom', 'endangered', 'truly', 'cared', 'freedom', 'would', 'follow', 'science', 'get', 'vaccinated', 'protect', 'one', 'another', 'disease', 'disability', 'following', 'vaccination', 'schedule', 'including', 'couid']",0
"['debate', 'parliament', 'support', 'conservative', 'debate', 'restriction', 'lol', 'trudeau', 'even', 'answer', 'properly', 'conservative', 'leader', 'said', 'many', 'country', 'lower', 'vaccination', 'rate', 'canada', 'ninety', 'already', 'lifted', 'restriction']",0
"['bribery', 'usual', 'vaccination', 'covidvaccine']",0
"['scene', 'iowa', 'capitol', 'today', 'lawmaker', 'consider', 'public', 'input', 'bill', 'would', 'prevent', 'employer', 'firing', 'people', 'vaccination', 'status', 'explains', 'proposal']",1
"['given', 'vaccination', 'status', 'indicator', 'whether', 'not', 'couid', 'incompetent', 'dishonest', 'joined', 'conservative', 'party', 'teen', 'left', 'fool', 'like', 'reason', 'said', 'high', 'hope', 'disappointing']",0
"['chos', 'given', 'total', 'control', 'prioritized', 'old', 'amp', 'sickly', 'obesity', 'cohort', 'barely', 'existed', 'sixty', 'yr', 'ago', 'young', 'amp', 'healthy', 'people', 'decade', 'live', 'vaccination', 'came', 'mask', 'deprivation', 'draconian', 'edict', 'amp', 'anger', 'many', 'wanted', 'freedom', 'cost', 'even', 'unnecessary', 'death']",1
"['pretty', 'much', 'people', 'wearing', 'mask', 'street', 'subway', 'safe', 'regard', 'show', 'vaccination', 'status', 'want', 'go', 'inside', 'anywhere', 'well']",0
"['hope', 'someone', 'eye', 'canon', 'queen', 'romana', 'diddle', 'made', 'death', 'threat', 'involved', 'kid', 'couid', 'vaccine', 'two', 'ago', 'via', 'video', 'ottawa', 'amp', 'hosting', 'school', 'vaccination', 'clinic']",1
"['yes', 'wear_mask', 'bring', 'vaccination', 'card', 'know', 'gotten', 'vaccine', 'nothing', 'go', 'dictionary', 'learn', 'anything', 'going', 'holocaust_museum']",0
"['certainly', 'learn', 'lot', 'twitter', 'thought', 'vaccination', 'reduced', 'spread', 'couid', 'silly', 'believing', 'scientist', 'medical_professionals']",0
"['governor', 'hogan', 'today', 'urged', 'maryland', 'state', 'board', 'education', 'lift', 'statewide', 'school', 'mask', 'requirement', 'citing', 'substantial', 'decline', 'state', 'couid', 'nineteen', 'metric', 'rising', 'vaccination', 'rate']",1
"['different', 'alteration', 'coming', 'general', 'population', 'try', 'cut', 'number', 'post', 'vaccination', 'heart_inflammation', 'case', 'via']",0
"['two', 'look', 'like', 'planned', 'obsolescence', 'deliberate', 'shortening', 'item', 'functional', 'life', 'force', 'people', 'keep', 'buying', 'reached', 'vaccination', 'industry', 'pharma', 'industry', 'make', 'money', 'pimping', 'vaccine', 'forcing', 'government', 'society']",0
"['important', 'say', 'thread', 'others', 'establishes', 'vaccination', 'far', 'strongest', 'weapon', 'couid', 'pandemic', 'not', 'vaccinated', 'real', 'sense', 'vaccinated', 'people', 'face', 'major', 'risk']",0
"['bow', 'think', 'spike_proteins', 'closed', 'profuse', 'state', 'vaccination', 'bad', 'checkout', 'live', 'replicating', 'virus', 'covered', 'spike', 'breaking', 'cell', 'replicating', 'hundreds_thousands', 'time', 'body']",0
"['vaccination', 'status', 'started', 'political', 'litmus', 'test', 'turned', 'test']",0
"['thing', 'government', 'interfering', 'medical', 'field', 'first', 'forced', 'vaccination', 'segregation', 'punishment', 'comply', 'government', 'suppose', 'work', 'people', 'country', 'formed', 'people', 'not', 'pawn']",0
"['biggest', 'load', 'crap', 'indoor', 'mask', 'wearing', 'end', 'feb', 'fifteen', 'vaccinated', 'word', 'even', 'make', 'sense', 'vaccination', 'not', 'stop', 'transmission', 'fact']",0
"['party', 'claim', 'govt', 'overreach', 'problem', 'full', 'bully', 'mode', 'morning', 'telling', 'municipality', 'school', 'university', 'etc', 'failing', 'increase', 'vaccination', 'rate', 'keeping', 'hospital', 'full', 'unbelievable', 'hypocrisy']",0
"['main', 'pillar', 'policy', 'full', 'vaccination', 'stay', 'place', 'argument', 'made', 'testing', 'requirement', 'serve', 'punish', 'people', 'done', 'everything', 'required', 'protect', 'community']",0
"['wanted', 'spend', 'last', 'twelve', 'burger', 'fry', 'forgot', 'vaccination', 'card', 'awful', 'day']",0
"['also', 'terminated', 'reason', 'go', 'see', 'employment', 'lawyer', 'termination', 'religious', 'belief', 'not', 'vaccination', 'status']",0
"['heard', 'new_york', 'mask', 'mandate', 'indoor', 'arena', 'lifted', 'mean', 'know', 'law', 'following', 'path', 'soon', 'meaning', 'kyrie', 'amp', 'vaccinated', 'people', 'allowed', 'work', 'without', 'vaccination', 'requirement', 'eye']",0
"['get', 'past', 'picture', 'death', 'rising', 'vaccination', 'campaign', 'might', 'even']",0
"['let', 'get', 'vaccination', 'rate', 'houston', 'feb', 'seven', 'seven', 'eligible', 'houstonian', 'first', 'dose', 'vaccine', 'zero', 'fully', 'vaccinated', 'free', 'vaccination', 'site', 'house']",0
"['also', 'kind', 'not', 'true', 'still', 'transmit', 'regardless', 'vaccination', 'status', 'idea', 'vaccination', 'status', 'idea', 'vaccinated', 'spreading', 'mutating', 'false']",0
"['people', 'avoid', 'vaccination']",1
"['extremely', 'fascinating', 'read', 'insurer', 'ofamerica', 'adding', 'premium', 'load', 'group', 'life', 'insurance', 'employer', 'based', 'low', 'vaccination', 'area']",0
"['endemic', 'per', 'increasing', 'number', 'scientist', 'government', 'obsession', 'trying', 'get', 'vaccination', 'rate']",0
"['course', 'thing', 'not', 'achieved', 'vaccination', 'live', 'die', 'trashed', 'immunity', 'repeat', 'vaccination', 'imagine']",0
"['country', 'provide', 'rubella', 'containing', 'vaccine', 'rev', 'amp', 'nearly', 'half', 'stopped', 'rubella', 'transmission', 'achieve', 'global', 'rubella', 'elimination', 'amp', 'protect', 'baby', 'remaining', 'country', 'must', 'offer', 'rev', 'amp', 'maintain', 'high', 'vaccination', 'coverage']",1
"['public', 'service', 'mandate', 'vaccination', 'case', 'case', 'ruling', 'claiming', 'religious_exemption', 'also', 'recognized', 'religion', 'vaccine', 'exemption']",1
"['clear', 'louisiana', 'legislator', 'want', 'pas', 'constitutional', 'amendment', 'prohibit', 'discrimination', 'based', 'vaccination', 'status', 'perfectly_fine', 'allowing', 'based', 'sexual', 'orientation', 'gender', 'identity']",0
"['get', 'second', 'vaccination', 'shot', 'said', 'dying']",0
"['pop', 'vaccination', 'clinic', 'tomorrow', 'appointment', 'health', 'card', 'required', 'child', 'five_eleven', 'must', 'accompanied', 'custodial', 'parent_guardian', 'accessibility', 'amp', 'transportation', 'support', 'available', 'downtownwindsor', 'windsorontario']",1
"['vaccination', 'rate', 'kid', 'five_eleven', 'range', 'ten', 'map', 'twelve', 'fifteen', 'show', 'better', 'possible', 'work', 'amp', 'time', 'vaccine', 'delivery', 'urgently', 'need', 'vaccinate', 'kid', 'amp', 'adult', 'focus', 'urgencyofequity']",0
"['tonga', 'first', 'couid', 'outbreak_erupts', 'vaccination', 'surge']",1
"['ich', 'offering', 'several', 'walk', 'couid', 'nineteen', 'vaccine', 'clinics_tuesdays', 'amp', 'thursday', 'various', 'time', 'ich', 'meeting', 'room', 'pediatric', 'dos', 'available', 'child', 'ages_five', 'initial', 'vaccination', 'series', 'booster', 'vaccine', 'available', 'learn']",1
"['couid', 'nineteen', 'arkansas', 'vaccination', 'number', 'fall']",1
"['last', 'week', 'new', 'research', 'found', 'full', 'vaccination', 'activated', 'couid', 'nineteen', 'vaccine', 'effective', 'one', 'two', 'delta_variant']",1
"['minneapolis_paul', 'immediately', 'lift', 'mandate', 'requiring', 'proof', 'vaccination', 'negative_test', 'five']",1
"['hey', 'candice_bergen', 'u', 'know', 'hospital', 'amp', 'nurse', 'past', 'breaking', 'point', 'smart', 'amp', 'couid', 'vaccination', 'est', 'place', 'inc', 'ferrari', 'not', 'sharpest', 'knife', 'drawer']",0
"['call', 'bullshit', 'true', 'end', 'vaccination', 'mandate']",0
"['varied', 'program', 'resident', 'receive', 'free', 'transit', 'ride', 'vaccination', 'appointment', 'learn']",1
"['veteran', 'know', 'access', 'couid', 'nineteen', 'vaccine', 'record', 'online', 'learn', 'find', 'proof', 'vaccination', 'resource']",1
"['free', 'couid', 'nineteen', 'vaccination', 'clinic', 'tomorrow', 'harrisonburg', 'buckingham', 'health', 'department', 'nine', 'make', 'appointment', 'please', 'visit']",0
"['business', 'holding', 'indoor', 'event', 'people', 'started', 'require', 'patron', 'ages_five', 'older', 'show', 'proof', 'full', 'vaccination', 'couid', 'nineteen', 'including', 'booster', 'shot']",1
"['path', 'want', 'take', 'put', 'pandemic', 'behind', 'u', 'quicker', 'certain', 'one', 'mandatory', 'vaccination', 'stuttering', 'drawn', 'affair', 'seattlemedium']",0
"['blue_cross', 'arena', 'rochester', 'war', 'memorial', 'lifted', 'mask', 'vaccination', 'proof', 'requirement', 'entry', 'event', 'thursday', 'according', 'rochester', 'american', 'website']",1
"['vaccine', 'great', 'omicron', 'evades', 'vaccination', 'better', 'high', 'quality', 'properly', 'fitting', 'mask', 'leader', 'abrogating', 'responsibility', 'public', 'health', 'time', 'people', 'grab', 'lead', 'example']",1
"['yes', 'get', 'ninety', 'vaccination', 'booster', 'rate', 'including', 'kid', 'seems', 'work', 'u', 'vaccine', 'hesitant', 'not', 'straightforward', 'way', 'achieve', 'meantime', 'causing', 'lot', 'damage', 'everyone']",0
"['acute', 'hiv', 'infection', 'syndrome', 'mimicking', 'couid', 'nineteen', 'vaccination', 'side_effect', 'case', 'report', 'aid', 'research', 'therapy', 'full', 'text']",1
"['thank', 'donating', 'sixty', 'zero', 'mask', 'charla', 'help', 'fight', 'couid', 'transmission', 'community', 'distribute', 'vaccination', 'clinic', 'area', 'person', 'event', 'make', 'sure', 'stay', 'healthy']",0
"['opinion', 'open', 'everything', 'store', 'sporting_events', 'concert', 'etc', 'full', 'capacity', 'maintain', 'proof', 'vaccination', 'make', 'mask', 'recommended', 'optional', 'let', 'peer', 'pressure', 'handle', 'one', 'forced', 'get', 'vaccinated', 'might', 'not', 'see', 'jay', 'play']",0
"['alabama', 'last', 'couid', 'vaccination', 'rate', 'state', 'fifty']",0
"['coming', 'one', 'trick', 'pony', 'whose', 'entire', 'couid', 'plan', 'relied', 'exclusively', 'mass', 'vaccination', 'promising', 'shut', 'virus']",1
"['yeah', 'heard', 'referred', 'decoupling', 'effect', 'due', 'easily', 'omicron', 'spread', 'load', 'people', 'protected', 'vaccination', 'natural_immunity', 'sheer', 'size', 'spread', 'causing', 'omicron', 'find', 'vulnerable', 'people', 'anyway']",0
"['still', 'requiring', 'proof', 'vaccination', 'entry']",1
"['want', 'invite', 'member', 'family', 'five', 'year', 'older', 'not', 'received', 'first', 'second', 'couid', 'nineteen', 'vaccine', 'vaccination', 'event', 'friday', 'february']",1
"['let', 'math', 'one', 'voted', 'jan', 'commission', 'two', 'vote', 'remove', 'marjorie', 'greene', 'three', 'voted', 'expand', 'vaccination', 'database', 'fed', 'level', 'four', 'vote', 'make', 'biden', 'illegals', 'legal', 'five', 'like', 'castro', 'cheguevara', 'result', 'yes', 'super', 'rino', 'better', 'known', 'rinosalazar']",1
"['result', 'expiration', 'entry', 'requirement', 'proof', 'vaccination', 'negative_test', 'longer', 'effect', 'city', 'saint_paul', 'event', 'excel', 'energy', 'center', 'including', 'minnesota', 'wild', 'game', 'two', 'three']",1
"['week', 'healthyelon', 'update', 'jon', 'dooley', 'week', 'covering', 'couid', 'transmission', 'booster', 'vaccination', 'information', 'read', 'full', 'update']",1
"['vaccination', 'greatly_reduces', 'chance', 'ending', 'hospital', 'dying', 'vaccination', 'also', 'greatly_reduces', 'chance', 'infection', 'first', 'place', 'variant', 'even', 'reduces_chances', 'infection', 'omicron', 'lot', 'first', 'line', 'defense', 'important']",0
"['sure', 'hundreds_thousands', 'medical_professionals', 'epidemiologist', 'virologist', 'public', 'health', 'expert', 'etc', 'random', 'twitter', 'user', 'expertise', 'field', 'know', 'actually', 'vaccination']",1
"['one', 'option', 'scientific', 'created', 'immune', 'get', 'sick', 'recover', 'vaccination', 'get', 'absolute', 'immune', 'stop', 'strain', 'rna', 'virus', 'canada', 'trudeau', 'essence', 'different', 'concept']",0
"['ninety', 'vaccinated', 'steep', 'increase', 'death', 'think', 'anything', 'wrong', 'picture', 'death', 'rising', 'vaccination']",0
"['mean', 'usual', 'age', 'sex', 'comparison', 'risk', 'healthy', 'young', 'people', 'myocarditis', 'overestimated', 'relative', 'risk', 'vaccination', 'le', 'favorable', 'source', 'myocarditis', 'one', 'two', 'vaccination']",1
"['clear', 'rationale', 'healthy', 'child', 'need', 'vaccination', 'healthy', 'young', 'adult', 'need', 'booster', 'infected', 'need', 'booster', 'reasonable', 'based', 'patient', 'choice', 'gratuitous', 'social', 'economic', 'punishment', 'cannot', 'justified']",1
"['usual', 'comparison', 'myocarditis', 'couid', 'vaccination', 'simply', 'age', 'sex', 'however', 'compare', 'apples_oranges', 'myocarditis', 'couid', 'strongly', 'associated', 'pre_existing', 'condition', 'vaccination', 'significance', 'comorbidities']",1
"['regardless', 'vaccination', 'none', 'child', 'study', 'hospitalized', 'couid', 'nineteen', 'multnomah', 'county', 'health', 'official', 'said']",1
"['govt', 'mask', 'amp', 'vaccination', 'mandate', 'not', 'tyranny', 'think', 'may', 'entitled', 'snowflake', 'snowflake', 'snowflake', 'karen', 'truckerconvoy', 'economic', 'extortion', 'terrorism', 'increase', 'inflationary', 'supply_chain', 'problem', 'waste', 'gas', 'amp', 'pollutes', 'get', 'silly', 'value', 'markup']",1
"['nurse', 'hilariously', 'state', 'vaccination', 'requirement', 'mask', 'mandate', 'healthier', 'lower', 'infection', 'rate', 'number', 'lie', 'decision', 'punishes', 'u', 'healthcare_workers', 'another', 'amount', 'year', 'couid']",0
"['missouri', 'low', 'vaccination', 'rate', 'low', 'masking', 'rate', 'ensure', 'keep', 'high', 'death', 'rate']",1
"['prior', 'omicron', 'increased', 'rate', 'vaccination', 'paralleled', 'increased', 'infection', 'rate', 'behavioral', 'effect', 'limo', 'guessing', 'death', 'know', 'three', 'middle', 'aged', 'people', 'died', 'within', 'day', 'vaccination', 'non', 'historical', 'cardio', 'event']",1
"['queue', 'insurance', 'actuary', 'going', 'work', 'insurance', 'cost', 'rating', 'effect', 'vaccination', 'status']",1
"['science', 'vaccination', 'laboratory', 'vaccine', 'rna', 'virus', 'comparable', 'sit', 'toilet', 'forget', 'take', 'trouser', 'laboratory', 'make', 'vaccine', 'already', 'outdated', 'not', 'work', 'new', 'generation', 'virus']",1
"['rate', 'five_eleven', 'vaccination', 'dropping', 'since', 'november', 'people', 'not', 'vaccinating', 'infection', 'recovered', 'child', 'especially', 'latest', 'variant', 'five_eleven', 'yos', 'need', 'vaccine', 'based', 'two', 'yo', 'wild_type', 'spike', 'latest', 'variant']",0
"['vaccination', 'trudeau', 'want', 'canada', 'achieve', 'lift', 'mandate', 'think', 'legit', 'question', 'pretty', 'sure', 'u', 'ninety', 'mandate', 'would', 'long', 'gone']",0
"['galati', 'announcing', 'two', 'day', 'away', 'grand', 'vaccination', 'clinic', 'walk', 'drive_thru', 'first', 'second', 'round', 'shot', 'pfizer', 'modern', 'well', 'booster', 'syringe', 'please', 'register', 'community', 'event', 'visting']",0
"['showing', 'wave', 'vaccination', 'disappears', 'horizon', 'abruptly', 'spat', 'shoved', 'pier', 'foot', 'half', 'crewed', 'firetheucp']",0
"['difficult', 'convey', 'couid', 'infection', 'lead', 'temporary', 'boost', 'immunity', 'like', 'vaccination', 'also', 'cause', 'long_term', 'health', 'problem', 'including', 'damage', 'immune_system', 'word', 'people', 'become', 'immunocompromised', 'couid']",0
"['yes', 'virus', 'opportunity', 'evolve', 'every', 'time', 'person', 'infected', 'mask', 'inhibit', 'transmission', 'probability', 'infection', 'thereby', 'mitigating', 'likelihood', 'mutation', 'vaccination', 'effective', 'method', 'keeping', 'population', 'page']",1
"['another', 'hypothesis', 'regarding', 'motif', 'firing', 'health', 'care', 'worker', 'decline', 'vaccination']",1
"['truth', 'not', 'vaccination']",1
"['worry', 'vaccination', 'rate', 'formally', 'adopt', 'bari', 'wei', 'couid', 'position', 'official', 'state', 'policy']",1
"['oscar', 'hypocrisy', 'go', 'twitter', 'reacts', 'academy_award', 'not', 'requiring', 'proof', 'vaccination']",1
"['thirteen', 'stanford', 'welcome', 'undefeated', 'menlo', 'college', 'farm', 'friday', 'seven', 'dunham', 'pavilion', 'proof', 'couid', 'vaccination', 'negative', 'per', 'lamp', 'test', 'administered', 'within', 'hour', 'event', 'age', 'three', 'amp', 'mask', 'required', 'entry', 'admission', 'stanford']",1
"['joe_biden', 'must', 'show', 'proof', 'vaccination', 'everything', 'except', 'crossing_border', 'receiving', 'free', 'crack_pipes']",0
['vaccination'],1
"['first', 'time', 'eating', 'really', 'asked', 'vaccination', 'card']",1
"['not', 'talking', 'individual', 'level', 'place', 'high', 'vaccination', 'booster', 'rate', 'recent', 'big', 'wave', 'fewer', 'infection', 'place', 'meet', 'either', 'criterion', 'ab', 'wane', 'reasonable', 'expect', 'cycle', 'continue']",1
"['study', 'looked', 'couid', 'nineteen', 'vaccination', 'rate', 'new', 'couid', 'nineteen', 'infection', 'across', 'u', 'county', 'delta', 'surge', 'last', 'summer', 'many', 'highly', 'infected', 'county', 'considered', 'rural', 'highlighting', 'vaccination', 'challenge', 'area']",1
"['said', 'even', 'relevant', 'shut', 'dribble', 'people', 'forced', 'vaccination', 'not', 'gonna', 'go', 'play', 'somewhere', 'tend', 'hurting', 'team', 'win', 'championship', 'harden', 'probably', 'stay', 'kyrie', 'part', 'time', 'player']",0
"['vaccination', 'rate']",1
"['vaccinated', 'people', 'physical', 'proof', 'vaccination', 'going', 'denied', 'service', 'code', 'need', 'ensure', 'people', 'get', 'code']",1
"['trust', 'quote', 'individual', 'pretty', 'surprised', 'learn', 'man', 'serious', 'heart', 'condition', 'unable', 'get', 'medical', 'exemption', 'avoid', 'vaccination', 'sure', 'happened', 'also', 'super', 'easy', 'thing', 'lie']",0
"['show', 'many', 'people', 'vaccination', 'not', 'prioritize', 'body', 'kyrie', 'doofus']",0
"['hate', 'headline', 'partisan', 'graph', 'state', 'line', 'criterion', 'persuasive', 'state', 'oldest', 'population', 'vermont', 'maine', 'lowest', 'death', 'rate', 'couid', 'mostly', 'due', 'high', 'vaccination', 'rate']",0
"['worry', 'myriad', 'understood', 'well', 'vaccination', 'yes', 'known', 'vaccine', 'proven', 'not', 'pseudo', 'gene_therapy', 'damage', 'life', 'save', 'always', 'wholeheartedly']",1
"['know', 'people', 'come', 'go', 'mixed', 'vaccination', 'status', 'spiked', 'almost', 'ask', 'hospitalization', 'across', 'canada', 'couple', 'weeks_ago', 'magical', 'thinking', 'work']",0
"['tweet', 'party', 'anti', 'democracy', 'anti', 'education', 'anti', 'vaccination']",1
"['alerting', 'law_enforcement', 'talk', 'truck', 'convoy', 'protesting', 'vaccination', 'mandate', 'even', 'one', 'targeting', 'super_bowl']",1
"['huge', 'rise', 'death', 'following', 'vaccination', 'campaign']",1
"['free', 'choose', 'measles', 'able', 'jeopardize', 'health', 'take', 'vaccination', 'prevent', 'jeopardizing']",0
"['vaccine', 'far', 'effective', 'mask', 'mandate', 'evidence', 'seems', 'pretty', 'clear', 'hospital', 'much', 'overwhelmed', 'death', 'per', 'much', 'higher', 'area', 'lower', 'vaccination', 'rate', 'mask', 'mandate', 'gonna', 'put', 'republican', 'back', 'charge']",0
"['essex', 'county', 'executive', 'joseph', 'vincenzo', 'board', 'county', 'commissioner', 'announce', 'essex', 'county', 'couid', 'nineteen', 'vaccination', 'amp', 'testing', 'location', 'new', 'hour', 'starting', 'february', 'eight', 'essexfellsnj']",1
"['people', 'looking', 'bigger', 'bigger', 'especially', 'since', 'capacity', 'vaccination', 'tolerance', 'reached']",0
"['realize', 'time', 'people', 'go', 'hospital', 'not', 'early', 'stage', 'anymore', 'right', 'med', 'provide', 'early', 'treatment', 'effective', 'far', 'vaccination']",0
"['plan', 'currently', 'drop', 'passport', 'vaccination', 'situation', 'masking', 'said', 'elliott', 'press_conference', 'wednesday', 'believe', 'masking', 'going', 'important', 'time', 'come', 'news']",0
"['think', 'vaccination', 'harm_reduction', 'existing']",0
"['wait', 'people', 'still', 'listen', 'apoorva', 'blocked', 'like', 'eight', 'month', 'ago', 'calling', 'shitty', 'take', 'vaccination']",0
"['mob', 'rule', 'canada', 'occupier', 'hurting', 'others', 'name', 'freedom', 'ninety', 'can', 'inch', 'ninety', 'trucker', 'vaccinated', 'path', 'freedom', 'vaccination', 'communicable', 'disease', 'protection', 'others', 'health']",1
"['cac', 'still', 'recommends_universal', 'masking', 'student', 'staff', 'regardless', 'vaccination', 'status', 'saying', 'not', 'time', 'drop', 'mask', 'mandate', 'school', 'public', 'place']",1
"['polluting', 'air', 'wasting', 'precious', 'gas', 'increasing', 'supply_chain', 'inflation', 'hurting', 'local', 'business', 'go', 'massless', 'cross_border', 'amp', 'refuse', 'take', 'vaccination', 'may', 'save', 'life', 'bad', 'policy', 'sound', 'insane']",0
"['today', 'snapshot', 'couid', 'nineteen', 'patient', 'john', 'peter', 'smith', 'hospital', 'vaccination', 'status']",1
"['well', 'president', 'much', 'case', 'biden', 'team', 'build', 'execute', 'vaccination', 'program', 'opened', 'economy', 'right', 'sense', 'president', 'little', 'control', 'economy']",0
"['specific', 'data', 'decade', 'decade', 'vaccination', 'campaign', 'place', 'harder', 'get', 'data', 'measles', 'though']",1
"['lift', 'proof', 'vaccination', 'mandate', 'going', 'implement', 'next', 'wave']",0
"['cook_county', 'bro', 'entertainment', 'dining', 'fitness', 'reject', 'without', 'vaccination', 'card']",1
"['dear', 'canadian', 'call', 'map', 'need', 'push', 'end', 'mandate', 'remove', 'vaccination', 'pass', 'truckersconvoy', 'endthemandatesnow', 'trudeaumustresign']",0
"['fully', 'onboard', 'vaccine', 'mandate', 'kudos', 'noting', 'contradiction', 'restricting', 'free', 'choice', 'good', 'thing', 'vaccination', 'not', 'others', 'promoting', 'french', 'common', 'language', 'quebec', 'lot', 'part', 'time', 'libertarian']",0
"['trudeau', 'many', 'getting', 'sick', 'vaccination', 'not', 'kill_bacterium', 'vaccine', 'kill_bacterium', 'ivermectin', 'cry', 'one', 'trudeaunationaldisgrace']",0
"['talk', 'child', 'pediatrician', 'healthcare', 'provider', 'couid', 'nineteen', 'vaccination']",0
"['would', 'far', 'easier', 'make', 'case', 'removal', 'school', 'student', 'mask', 'mandate', 'school', 'student', 'vaccination', 'mandate']",0
"['hired', 'holiday', 'participate', 'vaccination', 'campaign', 'time', 'finalize', 'paperwork', 'learn', 'longer', 'need', 'care', 'lack', 'work', 'get', 'jab']",0
"['centers_disease', 'control_prevention', 'say', 'changed', 'language', 'definition', 'vaccination', 'prevent', 'misinterpretation', 'increase_transparency', 'social_media', 'user', 'falsely', 'claimed', 'couid', 'nineteen', 'vaccine', 'ineffective']",1
"['many', 'like', 'quote', 'ninety', 'adult', 'vaccinated', 'ninety', 'vaccine', 'mandate', 'say', 'look', 'vaccination', 'rate', 'child', 'forty', 'better', 'indicator', 'many', 'people', 'believe', 'may', 'support', 'mandate', 'endmandates']",0
"['im', 'not', 'sure', 'got', 'vaccinated', 'last', 'day', 'possible', 'denied', 'medical', 'religious_exemptions', 'wording', 'faculty_staff', 'fail', 'comply', 'vaccination', 'directive', 'may', 'placed', 'non', 'disciplinary', 'leave', 'absence', 'without', 'pay']",0
