,Text,new_text,languages,new_text_after_translation,pos_tagged_words,words_processed_all,words_processed_noun_adj_verb_adv,words_processed_noun,subjectivity,text_type
285,i am excited expand ntt data's partnership with spartan medical help businesses schools keep their teams safe during covid-19 pandemic. we have expanded our testing reporting solution now include tracking vaccination status.,i am excited expand ntt data's partnership with spartan medical help businesses schools keep their teams safe during covid-19 pandemic. we have expanded our testing reporting solution now include tracking vaccination status.,ENGLISH,i am excited expand ntt data's partnership with spartan medical help businesses schools keep their teams safe during covid-19 pandemic. we have expanded our testing reporting solution now include tracking vaccination status.,"[('i', 'NN'), ('am', 'VBP'), ('excited', 'VBN'), ('expand', 'NN'), ('not', 'RB'), ('data', 'NNS'), ('i', 'NNS'), ('partnership', 'NN'), ('with', 'IN'), ('spartan', 'JJ'), ('medical', 'JJ'), ('help', 'NN'), ('businesses', 'NNS'), ('schools', 'NNS'), ('keep', 'VBP'), ('their', 'PRP$'), ('teams', 'NNS'), ('safe', 'VBP'), ('during', 'IN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('pandemic', 'NN'), ('we', 'PRP'), ('have', 'VBP'), ('expanded', 'VBN'), ('our', 'PRP$'), ('testing', 'VBG'), ('reporting', 'VBG'), ('solution', 'NN'), ('now', 'RB'), ('include', 'VBP'), ('tracking', 'VBG'), ('vaccination', 'NN'), ('status', 'NN')]","['excited', 'expand', 'not', 'data', 'partnership', 'spartan', 'medical', 'help', 'business', 'school', 'keep', 'team', 'safe', 'couid', 'nineteen', 'pandemic', 'expanded', 'testing', 'reporting', 'solution', 'include', 'tracking', 'vaccination', 'status']","['excited', 'expand', 'spartan', 'medical', 'help', 'business', 'school', 'keep', 'team', 'safe', 'couid', 'pandemic', 'expand', 'testing', 'reporting', 'solution', 'include', 'track', 'vaccination', 'status']","['help', 'business', 'school', 'team', 'couid', 'pandemic', 'testing', 'reporting', 'solution', 'vaccination', 'status']",0.4166666670000001,subjective
286,way miss point. this evidence shows mass vaccination can never eradicate covid.,way miss point. this evidence shows mass vaccination can never eradicate covid.,ENGLISH,way miss point. this evidence shows mass vaccination can never eradicate covid.,"[('way', 'NN'), ('miss', 'JJ'), ('point', 'NN'), ('this', 'DT'), ('evidence', 'NN'), ('shows', 'VBZ'), ('mass', 'NN'), ('vaccination', 'NN'), ('can', 'MD'), ('never', 'RB'), ('eradicate', 'VB'), ('couid', 'NN')]","['way', 'miss', 'point', 'evidence', 'show', 'mass', 'vaccination', 'never', 'eradicate', 'couid']","['point', 'evidence', 'show', 'mass', 'vaccination', 'never', 'eradicate', 'couid']","['point', 'evidence', 'vaccination', 'couid']",0.0,subjective
287,cdc changing definition vaccination before our eyes.,cdc changing definition vaccination before our eyes.,ENGLISH,cdc changing definition vaccination before our eyes.,"[('cac', 'NN'), ('changing', 'VBG'), ('definition', 'NN'), ('vaccination', 'NN'), ('before', 'IN'), ('our', 'PRP$'), ('eyes', 'NNS')]","['cac', 'changing_definition', 'vaccination', 'eye']","['vaccination', 'eye']","['vaccination', 'eye']",0.0,subjective
288,"i swear fuck, anyone who compares vaccination rape deserves be launched into fucking sun. they also deserve go end triage line when they need care.","i swear fuck, anyone who compares vaccination rape deserves be launched into fucking sun. they also deserve go end triage line when they need care.",ENGLISH,"i swear fuck, anyone who compares vaccination rape deserves be launched into fucking sun. they also deserve go end triage line when they need care.","[('i', 'JJ'), ('swear', 'VBP'), ('fuck', 'JJ'), ('anyone', 'NN'), ('who', 'WP'), ('compares', 'VBZ'), ('vaccination', 'NN'), ('rape', 'NN'), ('deserves', 'VBZ'), ('be', 'VB'), ('launched', 'VBN'), ('into', 'IN'), ('fucking', 'VBG'), ('sun', 'NN'), ('they', 'PRP'), ('also', 'RB'), ('deserve', 'VBP'), ('go', 'VB'), ('end', 'JJ'), ('triage', 'NN'), ('line', 'NN'), ('when', 'WRB'), ('they', 'PRP'), ('need', 'VBP'), ('care', 'NN')]","['swear', 'fuck', 'anyone', 'compare', 'vaccination', 'rape', 'deserves', 'launched', 'fucking', 'sun', 'also', 'deserve', 'go', 'end', 'triage', 'line', 'need', 'care']","['swear', 'compare', 'vaccination', 'rape', 'deserve', 'launch', 'fuck', 'sun', 'also', 'deserve', 'go', 'end', 'triage', 'line', 'nee', 'care']","['vaccination', 'rape', 'deserve', 'sun', 'end', 'triage', 'line', 'care']",0.7,subjective
289,drop this vaccine conspiracy violating person vaccination shots .,drop this vaccine conspiracy violating person vaccination shots .,ENGLISH,drop this vaccine conspiracy violating person vaccination shots .,"[('drop', 'NN'), ('this', 'DT'), ('vaccine', 'NN'), ('conspiracy', 'NN'), ('violating', 'VBG'), ('person', 'NN'), ('vaccination', 'NN'), ('shots', 'NNS')]","['drop', 'vaccine', 'conspiracy', 'violating', 'person', 'vaccination', 'shot']","['drop', 'violate', 'person', 'vaccination', 'shot']","['person', 'vaccination', 'shot']",0.0,subjective
290,looming scandal: how many nfl players are playing with fake vaccination cards mina kimes says nfl should model antonio brown's punishment using fake vaccine card evander kane's suspension nhl if found guilty,looming scandal: how many nfl players are playing with fake vaccination cards mina kimes says nfl should model antonio brown's punishment using fake vaccine card evander kane's suspension nhl if found guilty,ENGLISH,looming scandal: how many nfl players are playing with fake vaccination cards mina kimes says nfl should model antonio brown's punishment using fake vaccine card evander kane's suspension nhl if found guilty,"[('looming', 'VBG'), ('scandal', 'NN'), ('how', 'WRB'), ('many', 'JJ'), ('ifl', 'NN'), ('players', 'NNS'), ('are', 'VBP'), ('playing', 'VBG'), ('with', 'IN'), ('fake', 'JJ'), ('vaccination', 'NN'), ('cards', 'NNS'), ('mina', 'NNP'), ('times', 'NNS'), ('says', 'VBZ'), ('ifl', 'NN'), ('should', 'MD'), ('model', 'VB'), ('antonio', 'IN'), ('brown', 'JJ'), ('i', 'JJ'), ('punishment', 'NN'), ('using', 'VBG'), ('fake', 'JJ'), ('vaccine', 'NN'), ('card', 'NN'), ('evander', 'NN'), ('kane', 'NN'), ('i', 'JJ'), ('suspension', 'NN'), ('nil', 'NN'), ('if', 'IN'), ('found', 'VBN'), ('guilty', 'JJ')]","['looming_scandal', 'many', 'ifl_players', 'playing', 'fake', 'vaccination', 'cards_mina', 'time', 'say', 'ifl_model', 'antonio_brown', 'punishment_using', 'fake', 'vaccine', 'card_evander', 'kane_suspension', 'nil_found', 'guilty']","['looming_scandal', 'many', 'play', 'fake', 'vaccination', 'say', 'antonio_brown', 'punishment_use', 'fake', 'vaccine', 'guilty']","['vaccination', 'vaccine']",0.875,subjective
291,"minneapolis, st. paul immediately lift mandate requiring proof vaccination, negative test cities","minneapolis, st. paul immediately lift mandate requiring proof vaccination, negative test cities",ENGLISH,"minneapolis, st. paul immediately lift mandate requiring proof vaccination, negative test cities","[('minneapolis', 'NN'), ('it', 'PRP'), ('paul', 'VBZ'), ('immediately', 'RB'), ('lift', 'JJ'), ('mandate', 'NN'), ('requiring', 'VBG'), ('proof', 'JJ'), ('vaccination', 'NN'), ('negative', 'JJ'), ('test', 'NN'), ('cities', 'NNS')]","['minneapolis_paul', 'immediately', 'lift', 'mandate', 'requiring', 'proof', 'vaccination', 'negative_test', 'city']","['immediately', 'lift', 'mandate', 'require', 'proof', 'vaccination', 'city']","['mandate', 'proof', 'vaccination', 'city']",0.4,objective
292,"80.7% all albany county residents have received at least first dose #covid19 #vaccine, 73.3% are considered be fully #vaccinated. first dose #vaccination rate county’s 18+ population is 89.2%.","80.7% all albany county residents have received at least first dose #covid19 #vaccine, 73.3% are considered be fully #vaccinated. first dose #vaccination rate county’s 18+ population is 89.2%.",ENGLISH,"80.7% all albany county residents have received at least first dose #covid19 #vaccine, 73.3% are considered be fully #vaccinated. first dose #vaccination rate county’s 18+ population is 89.2%.","[('eighty', 'VB'), ('seven', 'CD'), ('all', 'DT'), ('albany', 'JJ'), ('county', 'NN'), ('residents', 'NNS'), ('have', 'VBP'), ('received', 'VBN'), ('at', 'IN'), ('least', 'JJS'), ('first', 'JJ'), ('dose', 'JJ'), ('vaccine', 'NN'), ('three', 'CD'), ('are', 'VBP'), ('considered', 'VBN'), ('be', 'VB'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('first', 'RB'), ('dose', 'JJ'), ('vaccination', 'NN'), ('rate', 'NN'), ('county', 'NN'), ('i', 'NN'), ('i', 'VBP'), ('eighteen', 'JJ'), ('population', 'NN'), ('is', 'VBZ'), ('two', 'CD'), ('i', 'NN')]","['eighty', 'seven', 'albany', 'county', 'resident', 'received', 'least', 'first', 'dose', 'vaccine', 'three', 'considered', 'fully', 'vaccinated', 'first', 'dose', 'vaccination', 'rate', 'county', 'eighteen', 'population', 'two']","['county', 'resident', 'receive', 'least', 'first', 'dose', 'vaccine', 'consider', 'fully', 'vaccinate', 'first', 'dose', 'vaccination', 'rate', 'population']","['county', 'resident', 'dose', 'vaccine', 'vaccination', 'rate', 'population']",0.355555556,objective
293,i respect medical evidence that shows mandatory vaccination is this case is unjustifiable.,i respect medical evidence that shows mandatory vaccination is this case is unjustifiable.,ENGLISH,i respect medical evidence that shows mandatory vaccination is this case is unjustifiable.,"[('i', 'NN'), ('respect', 'VBP'), ('medical', 'JJ'), ('evidence', 'NN'), ('that', 'WDT'), ('shows', 'VBZ'), ('mandatory', 'JJ'), ('vaccination', 'NN'), ('is', 'VBZ'), ('this', 'DT'), ('case', 'NN'), ('is', 'VBZ'), ('unjustifiable', 'JJ')]","['respect', 'medical', 'evidence', 'show', 'mandatory', 'vaccination', 'case', 'unjustifiable']","['respect', 'medical', 'evidence', 'show', 'mandatory', 'vaccination', 'case', 'unjustifiable']","['evidence', 'vaccination', 'case']",0.0,subjective
294,"authors this new work found no evident differences between newborns women who received bnt162b2 mrna vaccination during pregnancy, vs those women who were not vaccinated. read it here:","authors this new work found no evident differences between newborns women who received bnt162b2 mrna vaccination during pregnancy, vs those women who were not vaccinated. read it here:",ENGLISH,"authors this new work found no evident differences between newborns women who received bnt162b2 mrna vaccination during pregnancy, vs those women who were not vaccinated. read it here:","[('authors', 'NNS'), ('this', 'DT'), ('new', 'JJ'), ('work', 'NN'), ('found', 'VBD'), ('no', 'DT'), ('evident', 'JJ'), ('differences', 'NNS'), ('between', 'IN'), ('newborns', 'NNS'), ('women', 'NNS'), ('who', 'WP'), ('received', 'VBD'), ('mrna', 'JJ'), ('vaccination', 'NN'), ('during', 'IN'), ('pregnancy', 'NN'), ('is', 'VBZ'), ('those', 'DT'), ('women', 'NNS'), ('who', 'WP'), ('were', 'VBD'), ('not', 'RB'), ('vaccinated', 'VBN'), ('read', 'VB'), ('it', 'PRP'), ('here', 'RB')]","['author', 'new', 'work', 'found', 'evident', 'difference', 'newborn', 'woman', 'received', 'vaccination', 'pregnancy', 'woman', 'not', 'vaccinated', 'read']","['author', 'new', 'work', 'find', 'evident', 'difference', 'newborn', 'woman', 'receive', 'vaccination', 'pregnancy', 'woman', 'vaccinate', 'read']","['author', 'work', 'difference', 'newborn', 'woman', 'vaccination', 'pregnancy', 'woman']",0.352272727,objective
295,canada's covid vaccination progress as feb 10 at 17:37 et,canada's covid vaccination progress as feb 10 at 17Happy_face_smiley7 et,ENGLISH,canada's covid vaccination progress as feb 10 at 17Happy_face_smiley7 et,"[('canada', 'NN'), ('i', 'NN'), ('couid', 'VBP'), ('vaccination', 'NN'), ('progress', 'NN'), ('as', 'IN'), ('feb', 'NN'), ('ten', 'NN'), ('at', 'IN'), ('et', 'NN')]","['canada', 'couid', 'vaccination', 'progress_feb', 'ten', 'et']",['et'],['et'],0.0,objective
296,"so much ambiguity masks, it's not worth dying this hill. need focus vaccination drug therapies. covid query - recomendation getting 3 year pfizer vaccine if approved or wait efficacy data or moderna higher dose vaccine answer fda requested 24/x","so much ambiguity masks, it's not worth dying this hill. need focus vaccination drug therapies. covid query - recomendation getting 3 year pfizer vaccine if approved or wait efficacy data or moderna higher dose vaccine answer fda requested 24/x",ENGLISH,"so much ambiguity masks, it's not worth dying this hill. need focus vaccination drug therapies. covid query - recomendation getting 3 year pfizer vaccine if approved or wait efficacy data or moderna higher dose vaccine answer fda requested 24/x","[('so', 'RB'), ('much', 'JJ'), ('ambiguity', 'NN'), ('masks', 'VBZ'), ('it', 'PRP'), ('i', 'VBZ'), ('not', 'RB'), ('worth', 'JJ'), ('dying', 'VBG'), ('this', 'DT'), ('hill', 'NN'), ('need', 'VBP'), ('focus', 'JJ'), ('vaccination', 'NN'), ('drug', 'NN'), ('therapies', 'NNS'), ('couid', 'VBP'), ('query', 'JJ'), ('recomendation', 'NN'), ('getting', 'VBG'), ('three', 'CD'), ('year', 'NN'), ('pfizer', 'NN'), ('vaccine', 'NN'), ('if', 'IN'), ('approved', 'VBN'), ('or', 'CC'), ('wait', 'VBP'), ('efficacy', 'NN'), ('data', 'NNS'), ('or', 'CC'), ('modern', 'JJ'), ('higher', 'JJR'), ('dose', 'JJ'), ('vaccine', 'NN'), ('answer', 'NN'), ('fda', 'NN'), ('requested', 'VBD'), ('twentyfour', 'CD'), ('i', 'NN')]","['much', 'ambiguity', 'mask', 'not', 'worth', 'dying', 'hill', 'need', 'focus', 'vaccination', 'drug', 'therapy', 'couid', 'query', 'recomendation', 'getting', 'three', 'year', 'pfizer', 'vaccine', 'approved', 'wait', 'efficacy', 'data', 'modern', 'higher', 'dose', 'vaccine', 'answer', 'fda', 'requested', 'twentyfour']","['much', 'ambiguity', 'mask', 'worth', 'die', 'need', 'vaccination', 'drug', 'therapy', 'couid', 'query', 'recomendation', 'get', 'year', 'vaccine', 'approve', 'efficacy', 'datum', 'modern', 'high', 'dose', 'vaccine', 'request']","['ambiguity', 'mask', 'vaccination', 'drug', 'therapy', 'query', 'recomendation', 'year', 'vaccine', 'efficacy', 'datum', 'vaccine']",0.266666667,subjective
297,we need get rid vaccine passports. when infection rate 80-90% infections vaccinated mirrors vaccination rate 80-90% public vaccinated passes mandates are just discriminatory. let’s open ontario everyone again.,we need get rid vaccine passports. when infection rate 80-90% infections vaccinated mirrors vaccination rate 80-90% public vaccinated passes mandates are just discriminatory. let’s open ontario everyone again.,ENGLISH,we need get rid vaccine passports. when infection rate 80-90% infections vaccinated mirrors vaccination rate 80-90% public vaccinated passes mandates are just discriminatory. let’s open ontario everyone again.,"[('we', 'PRP'), ('need', 'VBP'), ('get', 'VB'), ('rid', 'JJ'), ('vaccine', 'NN'), ('passports', 'NNS'), ('when', 'WRB'), ('infection', 'NN'), ('rate', 'NN'), ('eighty', 'NNS'), ('ninety', 'IN'), ('infections', 'NNS'), ('vaccinated', 'VBD'), ('mirrors', 'NNS'), ('vaccination', 'NN'), ('rate', 'NN'), ('eighty', 'JJ'), ('ninety', 'NN'), ('public', 'NN'), ('vaccinated', 'VBD'), ('passes', 'NNS'), ('mandates', 'NNS'), ('are', 'VBP'), ('just', 'RB'), ('discriminatory', 'JJ'), ('let', 'NN'), ('i', 'NN'), ('i', 'VBP'), ('open', 'JJ'), ('ontario', 'NN'), ('everyone', 'NN'), ('again', 'RB')]","['need', 'get', 'rid', 'vaccine', 'passport', 'infection', 'rate', 'eighty', 'ninety', 'infection', 'vaccinated', 'mirror', 'vaccination', 'rate', 'eighty', 'ninety', 'public', 'vaccinated', 'pass', 'mandate', 'discriminatory', 'let', 'open', 'ontario', 'everyone']","['need', 'rid', 'vaccine', 'passport', 'infection', 'rate', 'infection', 'vaccinated', 'mirror', 'vaccination', 'rate', 'public', 'vaccinate', 'pass', 'mandate', 'discriminatory', 'let', 'open', 'ontario']","['vaccine', 'passport', 'infection', 'rate', 'infection', 'mirror', 'vaccination', 'rate', 'mandate', 'ontario']",0.283333333,subjective
298,"end feb, 6 o'clock then we get dst early march. checks google... sunday, march 13 so end march 7:30","end feb, 6 o'clock then we get dst early march. checks google... sunday, march 13 so end march 7Happy_face_smiley0",ENGLISH,"end feb, 6 o'clock then we get dst early march. checks google... sunday, march 13 so end march 7Happy_face_smiley0","[('end', 'NN'), ('feb', 'NN'), ('six', 'CD'), ('o', 'NN'), ('clock', 'NN'), ('then', 'RB'), ('we', 'PRP'), ('get', 'VBP'), ('dust', 'JJ'), ('early', 'JJ'), ('march', 'NN'), ('checks', 'NNS'), ('google', 'VBP'), ('sunday', 'JJ'), ('march', 'NN'), ('thirteen', 'NN'), ('so', 'RB'), ('end', 'JJ'), ('march', 'NN')]","['end', 'feb', 'clock', 'get', 'dust', 'early', 'march', 'check', 'google', 'sunday', 'march', 'thirteen', 'end', 'march']","['clock', 'get', 'dust', 'early', 'check']","['clock', 'dust', 'check']",0.3,subjective
299,health minister jason copping says province's qr code reader app businesses check covid vaccination status is no longer available.,health minister jason copping says province's qr code reader app businesses check covid vaccination status is no longer available.,ENGLISH,health minister jason copping says province's qr code reader app businesses check covid vaccination status is no longer available.,"[('health', 'NN'), ('minister', 'NN'), ('jason', 'NN'), ('copping', 'VBG'), ('says', 'VBZ'), ('province', 'NN'), ('i', 'NN'), ('or', 'CC'), ('code', 'NN'), ('reader', 'NN'), ('app', 'NN'), ('businesses', 'NNS'), ('check', 'VBP'), ('couid', 'JJ'), ('vaccination', 'NN'), ('status', 'NN'), ('is', 'VBZ'), ('no', 'RB'), ('longer', 'RBR'), ('available', 'JJ')]","['health', 'minister', 'jason', 'copping_says', 'province', 'code', 'reader', 'app', 'business', 'check', 'couid', 'vaccination', 'status', 'longer', 'available']","['reader', 'app', 'business', 'check', 'couid', 'vaccination', 'status', 'long', 'available']","['reader', 'app', 'business', 'couid', 'vaccination', 'status']",0.4,objective
